!Gene list based on the Araport11 genome release
!Release date of annotation: June 2016 
!Annotated by: Araport at J. Craig Ventner Institute
name	gene_model_type
AT3G17770	protein_coding
AT3G17780	protein_coding
AT3G17790	protein_coding
AT3G17800	protein_coding
AT3G17810	protein_coding
AT3G17820	protein_coding
AT3G17830	protein_coding
AT3G17840	protein_coding
AT3G17850	protein_coding
AT3G17860	protein_coding
AT3G17880	protein_coding
AT3G17890	protein_coding
AT3G17900	protein_coding
AT3G17910	protein_coding
AT3G17920	protein_coding
AT3G17930	protein_coding
AT3G17940	protein_coding
AT3G17950	protein_coding
AT3G17970	protein_coding
AT3G17980	protein_coding
AT3G18000	protein_coding
AT3G18010	protein_coding
AT3G18020	protein_coding
AT3G18030	protein_coding
AT3G18035	protein_coding
AT3G18040	protein_coding
AT3G18050	protein_coding
AT3G18060	protein_coding
AT3G18070	protein_coding
AT3G18080	protein_coding
AT3G18090	protein_coding
AT3G18100	protein_coding
AT3G18110	protein_coding
AT3G18120	protein_coding
AT3G18130	protein_coding
AT3G18140	protein_coding
AT3G18145	pseudogene
AT3G18150	protein_coding
AT3G18160	protein_coding
AT3G18165	protein_coding
AT3G18170	protein_coding
AT3G18180	protein_coding
AT3G18190	protein_coding
AT3G18200	protein_coding
AT3G18210	protein_coding
AT3G18215	protein_coding
AT3G18217	miRNA_primary_transcript
AT3G18220	protein_coding
AT3G18230	protein_coding
AT3G18235	protein_coding
AT3G18240	protein_coding
AT3G18250	protein_coding
AT3G18260	protein_coding
AT3G18270	protein_coding
AT3G18280	protein_coding
AT3G18282	protein_coding
AT3G18290	protein_coding
AT3G18291	protein_coding
AT3G18295	protein_coding
AT3G18300	protein_coding
AT3G18310	protein_coding
AT3G18320	protein_coding
AT3G18330	protein_coding
AT3G18340	protein_coding
AT3G18350	protein_coding
AT3G18360	protein_coding
AT3G18362	other_rna
AT3G18370	protein_coding
AT3G18380	protein_coding
AT3G18390	protein_coding
AT3G18400	protein_coding
AT3G18410	protein_coding
AT3G18420	protein_coding
AT3G18430	protein_coding
AT3G18440	protein_coding
AT3G18450	protein_coding
AT3G18460	protein_coding
AT3G18470	protein_coding
AT3G18480	protein_coding
AT3G18485	protein_coding
AT3G18490	protein_coding
AT3G18500	protein_coding
AT3G18510	protein_coding
AT3G18518	protein_coding
AT3G18520	protein_coding
AT3G18524	protein_coding
AT3G18530	protein_coding
AT3G18535	protein_coding
AT3G18550	protein_coding
AT3G18560	protein_coding
AT3G18570	protein_coding
AT3G18580	protein_coding
AT3G18590	protein_coding
AT3G18600	protein_coding
AT3G18610	protein_coding
AT3G18620	protein_coding
AT3G18630	protein_coding
AT3G18640	protein_coding
AT3G18650	protein_coding
AT3G18660	protein_coding
AT3G18670	protein_coding
AT3G18680	protein_coding
AT3G18690	protein_coding
AT3G18700	protein_coding
AT3G18710	protein_coding
AT3G18715	protein_coding
AT3G18720	protein_coding
AT3G18730	protein_coding
AT3G18740	protein_coding
AT3G18750	protein_coding
AT3G18760	protein_coding
AT3G18770	protein_coding
AT3G18773	protein_coding
AT3G18775	protein_coding
AT3G18777	pseudogene
AT3G18780	protein_coding
AT3G18790	protein_coding
AT3G18800	protein_coding
AT3G18810	protein_coding
AT3G18815	pre_trna
AT3G18820	protein_coding
AT3G18827	miRNA_primary_transcript
AT3G18830	protein_coding
AT3G18840	protein_coding
AT3G18845	pseudogene
AT3G18850	protein_coding
AT3G18860	protein_coding
AT3G18870	protein_coding
AT3G18880	protein_coding
AT3G18890	protein_coding
AT3G18895	miRNA_primary_transcript
AT3G18900	protein_coding
AT3G18905	protein_coding
AT3G18910	protein_coding
AT3G18915	protein_coding
AT3G18930	protein_coding
AT3G18940	protein_coding
AT3G18950	protein_coding
AT3G18952	pre_trna
AT3G18955	pseudogene
AT3G18957	protein_coding
AT3G18960	protein_coding
AT3G18970	protein_coding
AT3G18980	protein_coding
AT3G18990	protein_coding
AT3G19000	protein_coding
AT3G19002	antisense_long_noncoding_rna
AT3G19010	protein_coding
AT3G19020	protein_coding
AT3G19025	pseudogene
AT3G19030	protein_coding
AT3G19035	protein_coding
AT3G19040	protein_coding
AT3G19045	transposable_element_gene
AT3G19050	protein_coding
AT3G19055	protein_coding
AT3G19070	protein_coding
AT3G19080	protein_coding
AT3G19085	protein_coding
AT3G19090	protein_coding
AT3G19100	protein_coding
AT3G19120	protein_coding
AT3G19130	protein_coding
AT3G19140	protein_coding
AT3G19150	protein_coding
AT3G19160	protein_coding
AT3G19170	protein_coding
AT3G19180	protein_coding
AT3G19184	protein_coding
AT3G19190	protein_coding
AT3G19200	protein_coding
AT3G19210	protein_coding
AT3G19220	protein_coding
AT3G19230	protein_coding
AT3G19235	pre_trna
AT3G19240	protein_coding
AT3G19250	protein_coding
AT3G19260	protein_coding
AT3G19270	protein_coding
AT3G19274	protein_coding
AT3G19280	protein_coding
AT3G19290	protein_coding
AT3G19300	protein_coding
AT3G19310	protein_coding
AT3G19320	protein_coding
AT3G19323	pseudogene
AT3G19330	protein_coding
AT3G19340	protein_coding
AT3G19350	protein_coding
AT3G19360	protein_coding
AT3G19370	protein_coding
AT3G19380	protein_coding
AT3G19390	protein_coding
AT3G19400	protein_coding
AT3G19410	protein_coding
AT3G19420	protein_coding
AT3G19430	protein_coding
AT3G19440	protein_coding
AT3G19450	protein_coding
AT3G19460	protein_coding
AT3G19470	protein_coding
AT3G19480	protein_coding
AT3G19490	protein_coding
AT3G19500	protein_coding
AT3G19508	protein_coding
AT3G19510	protein_coding
AT3G19515	protein_coding
AT3G19520	protein_coding
AT3G19530	protein_coding
AT3G19540	protein_coding
AT3G19550	protein_coding
AT3G19552	protein_coding
AT3G19553	protein_coding
AT3G19560	protein_coding
AT3G19565	protein_coding
AT3G19570	protein_coding
AT3G19580	protein_coding
AT3G19590	protein_coding
AT3G19595	protein_coding
AT3G19600	protein_coding
AT3G19610	protein_coding
AT3G19613	protein_coding
AT3G19615	protein_coding
AT3G19620	protein_coding
AT3G19630	protein_coding
AT3G19640	protein_coding
AT3G19650	protein_coding
AT3G19660	protein_coding
AT3G19663	protein_coding
AT3G19670	protein_coding
AT3G19680	protein_coding
AT3G19690	protein_coding
AT3G19700	protein_coding
AT3G19710	protein_coding
AT3G19720	protein_coding
AT3G19740	protein_coding
AT3G19760	protein_coding
AT3G19770	protein_coding
AT3G19780	protein_coding
AT3G19790	protein_coding
AT3G19800	protein_coding
AT3G19810	protein_coding
AT3G19820	protein_coding
AT3G19830	protein_coding
AT3G19840	protein_coding
AT3G19850	protein_coding
AT3G19860	protein_coding
AT3G19870	protein_coding
AT3G19880	protein_coding
AT3G19890	protein_coding
AT3G19895	protein_coding
AT3G19900	protein_coding
AT3G19910	protein_coding
AT3G19920	protein_coding
AT3G19930	protein_coding
AT3G19940	protein_coding
AT3G19950	protein_coding
AT3G19960	protein_coding
AT3G19970	protein_coding
AT3G19980	protein_coding
AT3G19990	protein_coding
AT3G20000	protein_coding
AT3G20010	protein_coding
AT3G20015	protein_coding
AT3G20020	protein_coding
AT3G20030	protein_coding
AT3G20040	protein_coding
AT3G20050	protein_coding
AT3G20060	protein_coding
AT3G20070	protein_coding
AT3G20075	pseudogene
AT3G20080	protein_coding
AT3G20083	pseudogene
AT3G20085	transposable_element_gene
AT3G20087	pseudogene
AT3G20090	protein_coding
AT3G20100	protein_coding
AT3G20110	protein_coding
AT3G20120	protein_coding
AT3G20130	protein_coding
AT3G20140	protein_coding
AT3G20150	protein_coding
AT3G20155	protein_coding
AT3G20160	protein_coding
AT3G20170	protein_coding
AT3G20180	protein_coding
AT3G20190	protein_coding
AT3G20200	protein_coding
AT3G20210	protein_coding
AT3G20220	protein_coding
AT3G20230	protein_coding
AT3G20240	protein_coding
AT3G20250	protein_coding
AT3G20260	protein_coding
AT3G20270	protein_coding
AT3G20280	protein_coding
AT3G20290	protein_coding
AT3G20300	protein_coding
AT3G20310	protein_coding
AT3G20320	protein_coding
AT3G20330	protein_coding
AT3G20340	protein_coding
AT3G20350	protein_coding
AT3G20360	protein_coding
AT3G20362	protein_coding
AT3G20365	pre_trna
AT3G20370	protein_coding
AT3G20380	protein_coding
AT3G20390	protein_coding
AT3G20395	protein_coding
AT3G20400	protein_coding
AT3G20410	protein_coding
AT3G20420	protein_coding
AT3G20430	protein_coding
AT3G20440	protein_coding
AT3G20450	protein_coding
AT3G20460	protein_coding
AT3G20470	protein_coding
AT3G20475	protein_coding
AT3G20480	protein_coding
AT3G20490	protein_coding
AT3G20500	protein_coding
AT3G20510	protein_coding
AT3G20520	protein_coding
AT3G20530	protein_coding
AT3G20540	protein_coding
AT3G20541	pseudogene
AT3G20550	protein_coding
AT3G20555	protein_coding
AT3G20557	protein_coding
AT3G20560	protein_coding
AT3G20570	protein_coding
AT3G20580	protein_coding
AT3G20590	protein_coding
AT3G20600	protein_coding
AT3G20610	protein_coding
AT3G20620	protein_coding
AT3G20630	protein_coding
AT3G20640	protein_coding
AT3G20650	protein_coding
AT3G20655	pre_trna
AT3G20660	protein_coding
AT3G20670	protein_coding
AT3G20680	protein_coding
AT3G20690	protein_coding
AT3G20700	protein_coding
AT3G20705	pseudogene
AT3G20710	protein_coding
AT3G20720	protein_coding
AT3G20730	protein_coding
AT3G20740	protein_coding
AT3G20750	protein_coding
AT3G20760	protein_coding
AT3G20770	protein_coding
AT3G20780	protein_coding
AT3G20790	protein_coding
AT3G20800	protein_coding
AT3G20810	protein_coding
AT3G20820	protein_coding
AT3G20830	protein_coding
AT3G20840	protein_coding
AT3G20850	protein_coding
AT3G20860	protein_coding
AT3G20865	protein_coding
AT3G20870	protein_coding
AT3G20880	protein_coding
AT3G20885	pre_trna
AT3G20890	protein_coding
AT3G20898	protein_coding
AT3G20900	protein_coding
AT3G20910	protein_coding
AT3G20920	protein_coding
AT3G20930	protein_coding
AT3G20935	protein_coding
AT3G20940	protein_coding
AT3G20950	protein_coding
AT3G20960	protein_coding
AT3G20970	protein_coding
AT3G20975	transposable_element_gene
AT3G20978	antisense_long_noncoding_rna
AT3G20980	protein_coding
AT3G20990	transposable_element_gene
AT3G20993	protein_coding
AT3G20997	protein_coding
AT3G21000	protein_coding
AT3G21010	transposable_element_gene
AT3G21020	transposable_element_gene
AT3G21030	transposable_element_gene
AT3G21040	transposable_element_gene
AT3G21050	transposable_element_gene
AT3G21055	protein_coding
AT3G21060	protein_coding
AT3G21070	protein_coding
AT3G21080	protein_coding
AT3G21090	protein_coding
AT3G21100	protein_coding
AT3G21110	protein_coding
AT3G21120	protein_coding
AT3G21130	protein_coding
AT3G21140	protein_coding
AT3G21150	protein_coding
AT3G21160	protein_coding
AT3G21165	protein_coding
AT3G21170	protein_coding
AT3G21175	protein_coding
AT3G21180	protein_coding
AT3G21190	protein_coding
AT3G21200	protein_coding
AT3G21210	protein_coding
AT3G21215	protein_coding
AT3G21220	protein_coding
AT3G21230	protein_coding
AT3G21240	protein_coding
AT3G21250	protein_coding
AT3G21260	protein_coding
AT3G21270	protein_coding
AT3G21280	protein_coding
AT3G21290	protein_coding
AT3G21295	protein_coding
AT3G21300	protein_coding
AT3G21305	protein_coding
AT3G21310	protein_coding
AT3G21320	protein_coding
AT3G21330	protein_coding
AT3G21340	protein_coding
AT3G21350	protein_coding
AT3G21351	protein_coding
AT3G21352	protein_coding
AT3G21360	protein_coding
AT3G21370	protein_coding
AT3G21371	protein_coding
AT3G21380	protein_coding
AT3G21390	protein_coding
AT3G21400	protein_coding
AT3G21405	protein_coding
AT3G21410	protein_coding
AT3G21420	protein_coding
AT3G21430	protein_coding
AT3G21450	protein_coding
AT3G21460	protein_coding
AT3G21465	protein_coding
AT3G21470	protein_coding
AT3G21473	protein_coding
AT3G21475	pre_trna
AT3G21480	protein_coding
AT3G21481	pseudogene
AT3G21490	protein_coding
AT3G21500	protein_coding
AT3G21510	protein_coding
AT3G21520	protein_coding
AT3G21530	protein_coding
AT3G21540	protein_coding
AT3G21550	protein_coding
AT3G21560	protein_coding
AT3G21570	protein_coding
AT3G21580	protein_coding
AT3G21590	protein_coding
AT3G21600	protein_coding
AT3G21610	protein_coding
AT3G21620	protein_coding
AT3G21630	protein_coding
AT3G21640	protein_coding
AT3G21650	protein_coding
AT3G21660	protein_coding
AT3G21670	protein_coding
AT3G21680	protein_coding
AT3G21690	protein_coding
AT3G21700	protein_coding
AT3G21710	protein_coding
AT3G21720	protein_coding
AT3G21730	protein_coding
AT3G21740	protein_coding
AT3G21750	protein_coding
AT3G21755	antisense_long_noncoding_rna
AT3G21760	protein_coding
AT3G21770	protein_coding
AT3G21780	protein_coding
AT3G21781	antisense_long_noncoding_rna
AT3G21790	protein_coding
AT3G21791	pseudogene
AT3G21800	protein_coding
AT3G21805	small_nucleolar_rna
AT3G21810	protein_coding
AT3G21820	protein_coding
AT3G21825	protein_coding
AT3G21830	protein_coding
AT3G21840	protein_coding
AT3G21850	protein_coding
AT3G21860	protein_coding
AT3G21865	protein_coding
AT3G21870	protein_coding
AT3G21880	protein_coding
AT3G21890	protein_coding
AT3G21900	protein_coding
AT3G21910	protein_coding
AT3G21920	protein_coding
AT3G21930	protein_coding
AT3G21933	pseudogene
AT3G21937	pseudogene
AT3G21940	protein_coding
AT3G21945	protein_coding
AT3G21950	protein_coding
AT3G21960	protein_coding
AT3G21965	pseudogene
AT3G21970	protein_coding
AT3G21980	protein_coding
AT3G21985	pseudogene
AT3G21990	protein_coding
AT3G22000	protein_coding
AT3G22010	protein_coding
AT3G22020	protein_coding
AT3G22022	protein_coding
AT3G22030	protein_coding
AT3G22040	protein_coding
AT3G22050	protein_coding
AT3G22053	protein_coding
AT3G22057	protein_coding
AT3G22060	protein_coding
AT3G22070	protein_coding
AT3G22072	antisense_long_noncoding_rna
AT3G22080	protein_coding
AT3G22085	protein_coding
AT3G22090	protein_coding
AT3G22100	protein_coding
AT3G22104	protein_coding
AT3G22110	protein_coding
AT3G22120	protein_coding
AT3G22121	antisense_long_noncoding_rna
AT3G22125	protein_coding
AT3G22133	transposable_element_gene
AT3G22136	transposable_element_gene
AT3G22142	protein_coding
AT3G22150	protein_coding
AT3G22160	protein_coding
AT3G22170	protein_coding
AT3G22180	protein_coding
AT3G22183	protein_coding
AT3G22190	protein_coding
AT3G22200	protein_coding
AT3G22210	protein_coding
AT3G22220	protein_coding
AT3G22230	protein_coding
AT3G22231	protein_coding
AT3G22232	pseudogene
AT3G22234	pseudogene
AT3G22235	protein_coding
AT3G22237	pseudogene
AT3G22238	pseudogene
AT3G22240	protein_coding
AT3G22250	protein_coding
AT3G22260	protein_coding
AT3G22270	protein_coding
AT3G22275	protein_coding
AT3G22290	protein_coding
AT3G22300	protein_coding
AT3G22310	protein_coding
AT3G22320	protein_coding
AT3G22330	protein_coding
AT3G22333	protein_coding
AT3G22337	protein_coding
AT3G22340	transposable_element_gene
AT3G22345	protein_coding
AT3G22350	protein_coding
AT3G22360	protein_coding
AT3G22370	protein_coding
AT3G22380	protein_coding
AT3G22400	protein_coding
AT3G22410	protein_coding
AT3G22415	protein_coding
AT3G22420	protein_coding
AT3G22421	protein_coding
AT3G22425	protein_coding
AT3G22430	protein_coding
AT3G22436	protein_coding
AT3G22440	protein_coding
AT3G22450	protein_coding
AT3G22460	protein_coding
AT3G22470	protein_coding
AT3G22480	protein_coding
AT3G22490	protein_coding
AT3G22492	pseudogene
AT3G22500	protein_coding
AT3G22510	protein_coding
AT3G22520	protein_coding
AT3G22530	protein_coding
AT3G22540	protein_coding
AT3G22550	protein_coding
AT3G22555	pseudogene
AT3G22560	protein_coding
AT3G22565	protein_coding
AT3G22570	protein_coding
AT3G22580	protein_coding
AT3G22590	protein_coding
AT3G22600	protein_coding
AT3G22620	protein_coding
AT3G22630	protein_coding
AT3G22640	protein_coding
AT3G22650	protein_coding
AT3G22660	protein_coding
AT3G22670	protein_coding
AT3G22680	protein_coding
AT3G22690	protein_coding
AT3G22700	protein_coding
AT3G22710	protein_coding
AT3G22720	protein_coding
AT3G22723	protein_coding
AT3G22730	protein_coding
AT3G22740	protein_coding
AT3G22750	protein_coding
AT3G22760	protein_coding
AT3G22770	protein_coding
AT3G22780	protein_coding
AT3G22790	protein_coding
AT3G22800	protein_coding
AT3G22810	protein_coding
AT3G22820	protein_coding
AT3G22830	protein_coding
AT3G22840	protein_coding
AT3G22845	protein_coding
AT3G22850	protein_coding
AT3G22860	protein_coding
AT3G22870	protein_coding
AT3G22880	protein_coding
AT3G22886	miRNA_primary_transcript
AT3G22890	protein_coding
AT3G22900	protein_coding
AT3G22910	protein_coding
AT3G22920	protein_coding
AT3G22930	protein_coding
AT3G22935	protein_coding
AT3G22937	pseudogene
AT3G22940	protein_coding
AT3G22942	protein_coding
AT3G22945	pseudogene
AT3G22950	protein_coding
AT3G22955	transposable_element_gene
AT3G22960	protein_coding
AT3G22961	protein_coding
AT3G22970	protein_coding
AT3G22980	protein_coding
AT3G22990	protein_coding
AT3G23000	protein_coding
AT3G23010	protein_coding
AT3G23020	protein_coding
AT3G23030	protein_coding
AT3G23050	protein_coding
AT3G23060	protein_coding
AT3G23070	protein_coding
AT3G23080	protein_coding
AT3G23085	transposable_element_gene
AT3G23090	protein_coding
AT3G23100	protein_coding
AT3G23109	pseudogene
AT3G23110	protein_coding
AT3G23120	protein_coding
AT3G23122	protein_coding
AT3G23123	protein_coding
AT3G23125	miRNA_primary_transcript
AT3G23130	protein_coding
AT3G23140	protein_coding
AT3G23145	protein_coding
AT3G23150	protein_coding
AT3G23160	protein_coding
AT3G23165	protein_coding
AT3G23167	protein_coding
AT3G23170	protein_coding
AT3G23172	protein_coding
AT3G23175	protein_coding
AT3G23180	protein_coding
AT3G23190	protein_coding
AT3G23200	protein_coding
AT3G23210	protein_coding
AT3G23220	protein_coding
AT3G23230	protein_coding
AT3G23240	protein_coding
AT3G23245	protein_coding
AT3G23250	protein_coding
AT3G23255	protein_coding
AT3G23260	protein_coding
AT3G23270	protein_coding
AT3G23280	protein_coding
AT3G23290	protein_coding
AT3G23300	protein_coding
AT3G23310	protein_coding
AT3G23320	protein_coding
AT3G23325	protein_coding
AT3G23326	miRNA_primary_transcript
AT3G23330	protein_coding
AT3G23340	protein_coding
AT3G23350	protein_coding
AT3G23360	protein_coding
AT3G23370	protein_coding
AT3G23380	protein_coding
AT3G23390	protein_coding
AT3G23400	protein_coding
AT3G23410	protein_coding
AT3G23420	protein_coding
AT3G23430	protein_coding
AT3G23440	protein_coding
AT3G23450	protein_coding
AT3G23460	protein_coding
AT3G23470	protein_coding
AT3G23480	protein_coding
AT3G23490	protein_coding
AT3G23510	protein_coding
AT3G23530	protein_coding
AT3G23540	protein_coding
AT3G23550	protein_coding
AT3G23560	protein_coding
AT3G23570	protein_coding
AT3G23580	protein_coding
AT3G23590	protein_coding
AT3G23600	protein_coding
AT3G23605	protein_coding
AT3G23610	protein_coding
AT3G23620	protein_coding
AT3G23630	protein_coding
AT3G23633	protein_coding
AT3G23635	protein_coding
AT3G23637	protein_coding
AT3G23640	protein_coding
AT3G23645	pseudogene
AT3G23650	protein_coding
AT3G23660	protein_coding
AT3G23670	protein_coding
AT3G23680	protein_coding
AT3G23685	protein_coding
AT3G23690	protein_coding
AT3G23700	protein_coding
AT3G23710	protein_coding
AT3G23715	protein_coding
AT3G23720	transposable_element_gene
AT3G23725	transposable_element_gene
